stage,difficulty,loop,noteId,noteType,phraseRole,enemyCue,noteTimeMs,durationMs,noteEndMs,trackTimeMs,nearestBeatMs,nearestSubdivisionMs,signedBeatOffsetMs,signedSubdivisionOffsetMs,signedChartGridOffsetMs,barIndex,beatInBar,chartSubdivisionSupportRatio,beatSupportRatio,timingWarning,droppedFromSpacing
garage,normal,1,normal-l1-0114,hold,tame,false,80558,364,80922,80558,80632,80569,-74,-11,0,55,1,0.993,0.964,,no
garage,normal,1,normal-l1-0115,tap,answer,false,81195,0,81195,81195,81359,81176,-164,19,0,55,3,0.993,0.964,,no
garage,normal,1,normal-l1-0116,mash,kobushi,false,81740,1182,82922,81740,81723,81721,17,19,0,56,0,0.993,0.964,,no
garage,normal,1,normal-l1-0117,hold,tame,false,83286,364,83650,83286,83177,83297,109,-11,0,57,0,0.993,0.964,,no
garage,normal,1,normal-l1-0118,tap,kobushi,false,83922,0,83922,83922,83904,83903,18,19,0,57,2,0.993,0.964,,no
garage,normal,1,normal-l1-0119,tap,answer,false,84467,0,84467,84467,84632,84448,-165,19,0,58,0,0.993,0.964,,no
garage,normal,1,normal-l1-0120,tap,kobushi,false,84740,0,84740,84740,84632,84751,108,-11,0,58,0,0.993,0.964,,no
garage,normal,1,normal-l1-0121,tap,answer,false,85013,0,85013,85013,84995,84994,18,19,0,58,1,0.993,0.964,,no
garage,normal,1,normal-l1-0122,mash,kobushi,false,85558,1182,86740,85558,85723,85539,-165,19,0,58,3,0.993,0.964,,no
garage,normal,1,normal-l1-0123,tap,answer,false,87195,0,87195,87195,87177,87176,18,19,0,59,3,0.993,0.964,,no
garage,normal,1,normal-l1-0124,tap,answer,false,87649,0,87649,87649,87541,87660,108,-11,0,59,0,0.993,0.964,,no
garage,normal,1,normal-l1-0125,tap,call,true,88286,0,88286,88286,88268,88266,18,20,0,60,2,0.993,0.964,,no
garage,normal,1,normal-l1-0126,tap,answer,false,88740,0,88740,88740,88632,88751,108,-11,0,60,3,0.993,0.964,,no
garage,normal,1,normal-l1-0127,hold,tame,false,89377,364,89741,89377,89359,89357,18,20,0,61,1,0.993,0.964,,no
garage,normal,1,normal-l1-0128,tap,answer,false,89922,0,89922,89922,90086,89903,-164,19,0,61,3,0.993,0.964,,no
garage,normal,1,normal-l1-0129,mash,kobushi,false,90467,1182,91649,90467,90450,90448,17,19,0,62,0,0.993,0.964,,no
garage,normal,1,normal-l1-0130,hold,tame,false,92013,364,92377,92013,91904,92024,109,-11,0,63,0,0.993,0.964,,no
garage,normal,1,normal-l1-0131,tap,kobushi,false,92649,0,92649,92649,92632,92630,17,19,0,63,2,0.993,0.964,,no
garage,normal,1,normal-l1-0132,tap,answer,false,93195,0,93195,93195,93359,93176,-164,19,0,64,0,0.993,0.964,,no
garage,normal,1,normal-l1-0133,tap,answer,false,93649,0,93649,93649,93723,93660,-74,-11,0,64,1,0.993,0.964,,no
garage,normal,1,normal-l1-0134,mash,kobushi,false,94377,1182,95559,94377,94450,94388,-73,-11,0,64,3,0.993,0.964,,no
garage,normal,1,normal-l1-0135,tap,answer,false,95922,0,95922,95922,95904,95903,18,19,0,65,3,0.993,0.964,,no
garage,normal,1,normal-l1-0136,tap,answer,false,96467,0,96467,96467,96632,96448,-165,19,0,66,1,0.993,0.964,,no
garage,normal,1,normal-l1-0137,tap,call,true,96831,0,96831,96831,96995,96812,-164,19,0,66,2,0.993,0.964,,no
garage,normal,1,normal-l1-0138,tap,answer,false,97467,0,97467,97467,97359,97479,108,-12,0,66,3,0.993,0.964,,no
garage,normal,1,normal-l1-0139,hold,tame,false,98104,364,98468,98104,98086,98085,18,19,0,67,1,0.993,0.964,,no
garage,normal,1,normal-l1-0140,tap,answer,false,98649,0,98649,98649,98813,98630,-164,19,0,67,3,0.993,0.964,,no
garage,normal,1,normal-l1-0141,mash,kobushi,false,99286,1182,100468,99286,99177,99297,109,-11,0,68,0,0.993,0.964,,no
garage,normal,1,normal-l1-0142,hold,tame,false,100831,364,101195,100831,100995,100812,-164,19,0,69,1,0.993,0.964,,no
garage,normal,1,normal-l1-0143,tap,kobushi,false,101467,0,101467,101467,101359,101479,108,-12,0,69,2,0.993,0.964,,no
garage,normal,1,normal-l1-0144,tap,answer,false,101831,0,101831,101831,101723,101842,108,-11,0,69,3,0.993,0.964,,no
garage,normal,1,normal-l1-0145,tap,answer,false,102467,0,102467,102467,102450,102448,17,19,0,70,1,0.993,0.964,,no
garage,normal,1,normal-l1-0146,mash,kobushi,false,103104,1182,104286,103104,103177,103115,-73,-11,0,70,3,0.993,0.964,,no
garage,normal,1,normal-l1-0147,tap,answer,false,104649,0,104649,104649,104632,104630,17,19,0,71,3,0.993,0.964,,no
garage,normal,1,normal-l1-0148,tap,answer,false,105195,0,105195,105195,105359,105176,-164,19,0,72,1,0.993,0.964,,no
garage,normal,1,normal-l1-0149,tap,call,true,105649,0,105649,105649,105723,105660,-74,-11,0,72,2,0.993,0.964,,no
garage,normal,1,normal-l1-0150,tap,answer,false,106286,0,106286,106286,106450,106266,-164,20,0,73,0,0.993,0.964,,no
garage,normal,1,normal-l1-0151,hold,tame,false,106740,364,107104,106740,106813,106751,-73,-11,0,73,1,0.993,0.964,,no
garage,normal,1,normal-l1-0152,tap,answer,false,107377,0,107377,107377,107541,107357,-164,20,0,73,3,0.993,0.964,,no
garage,normal,1,normal-l1-0153,tap,kobushi,false,107649,0,107649,107649,107541,107660,108,-11,0,73,3,0.993,0.964,,no
garage,normal,1,normal-l1-0154,mash,kobushi,false,107922,1182,109104,107922,107904,107903,18,19,0,74,0,0.993,0.964,,no
garage,normal,1,normal-l1-0155,hold,tame,false,109740,364,110104,109740,109723,109721,17,19,0,75,1,0.993,0.964,,no
garage,normal,1,normal-l1-0156,tap,kobushi,false,110286,0,110286,110286,110450,110266,-164,20,0,75,3,0.993,0.964,,no
garage,normal,1,normal-l1-0157,tap,answer,false,110558,0,110558,110558,110450,110569,108,-11,0,75,3,0.993,0.964,,no
garage,normal,1,normal-l1-0158,tap,answer,false,111195,0,111195,111195,111177,111176,18,19,0,76,1,0.993,0.964,,no
garage,normal,1,normal-l1-0159,mash,kobushi,false,111740,1182,112922,111740,111904,111721,-164,19,0,76,3,0.993,0.964,,no
garage,normal,1,normal-l1-0160,tap,answer,false,113377,0,113377,113377,113359,113357,18,20,0,77,3,0.993,0.964,,no
garage,normal,1,normal-l1-0161,tap,answer,false,113831,0,113831,113831,113723,113842,108,-11,0,78,0,0.993,0.964,,no
garage,normal,1,normal-l1-0162,tap,call,true,114377,0,114377,114377,114450,114388,-73,-11,0,78,2,0.993,0.964,,no
garage,normal,1,normal-l1-0163,tap,answer,false,114922,0,114922,114922,114813,114933,109,-11,0,78,3,0.993,0.964,,no
garage,normal,1,normal-l1-0164,hold,tame,false,115558,364,115922,115558,115541,115539,17,19,0,79,1,0.993,0.964,,no
garage,normal,1,normal-l1-0165,tap,answer,false,116104,0,116104,116104,116268,116085,-164,19,0,79,3,0.993,0.964,,no
garage,normal,1,normal-l1-0166,mash,kobushi,false,116649,1182,117831,116649,116632,116630,17,19,0,80,0,0.993,0.964,,no
garage,normal,1,normal-l1-0167,hold,tame,false,118195,364,118559,118195,118086,118206,109,-11,0,81,0,0.993,0.964,,no
garage,normal,1,normal-l1-0168,tap,kobushi,false,118831,0,118831,118831,118813,118812,18,19,0,81,2,0.993,0.964,,no
garage,normal,1,normal-l1-0169,tap,answer,false,119377,0,119377,119377,119541,119357,-164,20,0,82,0,0.993,0.964,,no
garage,normal,1,normal-l1-0170,tap,answer,false,119831,0,119831,119831,119904,119842,-73,-11,0,82,1,0.993,0.964,,no
garage,normal,1,normal-l1-0171,mash,kobushi,false,120467,1182,121649,120467,120632,120448,-165,19,0,82,3,0.993,0.964,,no
garage,normal,1,normal-l1-0172,tap,answer,false,122195,0,122195,122195,122086,122206,109,-11,0,83,3,0.993,0.964,,no
garage,normal,1,normal-l1-0173,tap,answer,false,122558,0,122558,122558,122450,122569,108,-11,0,84,0,0.993,0.964,,no
garage,normal,1,normal-l1-0174,tap,kobushi,false,122831,0,122831,122831,122813,122812,18,19,0,84,1,0.993,0.964,,no
garage,normal,1,normal-l1-0175,tap,call,true,123195,0,123195,123195,123177,123176,18,19,0,84,2,0.993,0.964,,no
garage,normal,1,normal-l1-0176,tap,answer,false,123649,0,123649,123649,123541,123660,108,-11,0,84,3,0.993,0.964,,no
garage,normal,1,normal-l1-0177,hold,tame,false,124286,364,124650,124286,124268,124266,18,20,0,85,1,0.993,0.964,,no
garage,normal,1,normal-l1-0178,tap,answer,false,124831,0,124831,124831,124995,124812,-164,19,0,85,3,0.993,0.964,,no
garage,normal,1,normal-l1-0179,mash,kobushi,false,125467,1182,126649,125467,125359,125479,108,-12,0,86,0,0.993,0.964,,no
garage,normal,1,normal-l1-0180,hold,tame,false,127013,364,127377,127013,127177,126994,-164,19,0,87,1,0.993,0.964,,no
garage,normal,1,normal-l1-0181,tap,kobushi,false,127558,0,127558,127558,127541,127539,17,19,0,87,2,0.993,0.964,,no
garage,normal,1,normal-l1-0182,tap,answer,false,128104,0,128104,128104,128268,128085,-164,19,0,88,0,0.993,0.964,,no
garage,normal,1,normal-l1-0183,tap,answer,false,128558,0,128558,128558,128632,128569,-74,-11,0,88,1,0.993,0.964,,no
garage,normal,1,normal-l1-0184,mash,kobushi,false,129286,1182,130468,129286,129359,129297,-73,-11,0,88,3,0.993,0.964,,no
garage,normal,1,normal-l1-0185,tap,answer,false,130831,0,130831,130831,130813,130812,18,19,0,89,3,0.993,0.964,,no
garage,normal,1,normal-l1-0186,tap,answer,false,131377,0,131377,131377,131541,131357,-164,20,0,90,1,0.993,0.964,,no
garage,normal,1,normal-l1-0187,tap,call,true,131831,0,131831,131831,131904,131842,-73,-11,0,90,2,0.993,0.964,,no
garage,normal,1,normal-l1-0188,tap,answer,false,132467,0,132467,132467,132632,132448,-165,19,0,91,0,0.993,0.964,,no
garage,normal,1,normal-l1-0189,hold,tame,false,132922,364,133286,132922,132995,132933,-73,-11,0,91,1,0.993,0.964,,no
garage,normal,1,normal-l1-0190,tap,answer,false,133467,0,133467,133467,133359,133479,108,-12,0,91,2,0.993,0.964,,no
garage,normal,1,normal-l1-0191,mash,kobushi,false,134195,1182,135377,134195,134086,134206,109,-11,0,92,0,0.993,0.964,,no
garage,normal,1,normal-l1-0192,hold,tame,false,135740,364,136104,135740,135904,135721,-164,19,0,93,1,0.993,0.964,,no
garage,normal,1,normal-l1-0193,tap,kobushi,false,136377,0,136377,136377,136268,136388,109,-11,0,93,2,0.993,0.964,,no
garage,normal,1,normal-l1-0194,tap,answer,false,136740,0,136740,136740,136632,136751,108,-11,0,93,3,0.993,0.964,,no
garage,normal,1,normal-l1-0195,tap,answer,false,137377,0,137377,137377,137359,137357,18,20,0,94,1,0.993,0.964,,no
garage,normal,1,normal-l1-0196,mash,kobushi,false,137922,1182,139104,137922,138086,137903,-164,19,0,94,3,0.993,0.964,,no
garage,normal,1,normal-l1-drop-0001,tap,answer,false,3649,0,3649,3649,3541,3660,108,-11,0,2,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0002,tap,answer,false,4195,0,4195,4195,4268,4206,-73,-11,0,2,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0003,tap,answer,false,7467,0,7467,7467,7541,7479,-74,-12,0,5,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0004,hold,tame,false,7922,364,8286,7922,7904,7903,18,19,0,5,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0005,tap,answer,false,12377,0,12377,12377,12268,12388,109,-11,0,8,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0006,tap,answer,false,16195,0,16195,16195,16268,16206,-73,-11,0,11,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0007,hold,tame,false,16649,364,17013,16649,16632,16630,17,19,0,11,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0008,tap,answer,false,21104,0,21104,21104,20995,21115,109,-11,0,14,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0009,tap,answer,false,21649,0,21649,21649,21723,21660,-74,-11,0,14,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0010,tap,answer,false,24922,0,24922,24922,24995,24933,-73,-11,0,17,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0011,hold,tame,false,25377,364,25741,25377,25359,25357,18,20,0,17,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0012,tap,answer,false,29831,0,29831,29831,29723,29842,108,-11,0,20,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0013,tap,answer,false,30377,0,30377,30377,30450,30388,-73,-11,0,20,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0014,tap,answer,false,33649,0,33649,33649,33723,33660,-74,-11,0,23,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0015,hold,tame,false,34104,364,34468,34104,34086,34085,18,19,0,23,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0016,tap,answer,false,38558,0,38558,38558,38450,38569,108,-11,0,26,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0017,tap,kobushi,false,38831,0,38831,38831,38813,38812,18,19,0,26,2,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0018,tap,answer,false,39104,0,39104,39104,39177,39115,-73,-11,0,26,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0019,tap,answer,false,42377,0,42377,42377,42450,42388,-73,-11,0,29,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0020,hold,tame,false,42831,364,43195,42831,42813,42812,18,19,0,29,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0021,tap,answer,false,47286,0,47286,47286,47177,47297,109,-11,0,32,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0022,tap,answer,false,47831,0,47831,47831,47904,47842,-73,-11,0,32,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0023,tap,answer,false,51104,0,51104,51104,51177,51115,-73,-11,0,35,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0024,hold,tame,false,51649,364,52013,51649,51541,51660,108,-11,0,35,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0025,tap,answer,false,56013,0,56013,56013,55904,56024,109,-11,0,38,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0026,tap,answer,false,56558,0,56558,56558,56632,56569,-74,-11,0,38,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0027,tap,answer,false,59831,0,59831,59831,59904,59842,-73,-11,0,41,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0028,hold,tame,false,60286,364,60650,60286,60268,60266,18,20,0,41,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0029,tap,answer,false,64740,0,64740,64740,64632,64751,108,-11,0,44,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0030,tap,answer,false,65286,0,65286,65286,65359,65297,-73,-11,0,44,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0031,tap,answer,false,68558,0,68558,68558,68632,68569,-74,-11,0,47,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0032,hold,tame,false,69013,364,69377,69013,68995,68994,18,19,0,47,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0033,tap,answer,false,73467,0,73467,73467,73359,73479,108,-12,0,50,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0034,tap,answer,false,74013,0,74013,74013,74086,74024,-73,-11,0,50,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0035,tap,answer,false,77286,0,77286,77286,77359,77297,-73,-11,0,53,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0036,hold,tame,false,77740,364,78104,77740,77723,77721,17,19,0,53,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0037,tap,answer,false,82195,0,82195,82195,82086,82206,109,-11,0,56,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0038,tap,answer,false,82740,0,82740,82740,82813,82751,-73,-11,0,56,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0039,tap,answer,false,86013,0,86013,86013,86086,86024,-73,-11,0,58,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0040,hold,tame,false,86467,364,86831,86467,86450,86448,17,19,0,59,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0041,tap,answer,false,90922,0,90922,90922,90813,90933,109,-11,0,62,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0042,tap,answer,false,91467,0,91467,91467,91541,91479,-74,-12,0,62,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0043,tap,answer,false,94740,0,94740,94740,94813,94751,-73,-11,0,65,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0044,hold,tame,false,95195,364,95559,95195,95177,95176,18,19,0,65,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0045,tap,answer,false,99649,0,99649,99649,99541,99660,108,-11,0,68,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0046,tap,kobushi,false,99922,0,99922,99922,99904,99903,18,19,0,68,2,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0047,tap,answer,false,100195,0,100195,100195,100268,100206,-73,-11,0,68,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0048,tap,answer,false,103467,0,103467,103467,103541,103479,-74,-12,0,71,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0049,hold,tame,false,104013,364,104377,104013,103904,104024,109,-11,0,71,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0050,tap,answer,false,108377,0,108377,108377,108268,108388,109,-11,0,74,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0051,tap,answer,false,112195,0,112195,112195,112268,112206,-73,-11,0,77,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0052,hold,tame,false,112649,364,113013,112649,112632,112630,17,19,0,77,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0053,tap,answer,false,117104,0,117104,117104,116995,117115,109,-11,0,80,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0054,tap,answer,false,117649,0,117649,117649,117723,117660,-74,-11,0,80,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0055,tap,answer,false,120922,0,120922,120922,120995,120933,-73,-11,0,83,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0056,hold,tame,false,121377,364,121741,121377,121359,121357,18,20,0,83,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0057,tap,answer,false,125831,0,125831,125831,125723,125842,108,-11,0,86,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0058,tap,answer,false,126377,0,126377,126377,126450,126388,-73,-11,0,86,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0059,tap,answer,false,129649,0,129649,129649,129723,129660,-74,-11,0,89,0,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0060,hold,tame,false,130104,364,130468,130104,130086,130085,18,19,0,89,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0061,tap,answer,false,134558,0,134558,134558,134450,134569,108,-11,0,92,1,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0062,tap,answer,false,135104,0,135104,135104,135177,135115,-73,-11,0,92,3,0.993,0.964,,playable-spacing
garage,normal,1,normal-l1-drop-0063,tap,answer,false,13467,0,13467,13467,13359,13479,108,-12,0,9,0,0.993,0.964,,pre-hold-overlap
garage,normal,1,normal-l1-drop-0064,tap,kobushi,false,54195,0,54195,54195,54086,54206,109,-11,0,37,0,0.993,0.964,,pre-hold-overlap
garage,normal,1,normal-l1-drop-0065,tap,answer,false,109467,0,109467,109467,109359,109479,108,-12,0,75,0,0.993,0.964,,pre-hold-overlap
garage,normal,1,normal-l1-drop-0066,tap,kobushi,false,115286,0,115286,115286,115177,115297,109,-11,0,79,0,0.993,0.964,,pre-hold-overlap
garage,normal,2,normal-l2-0001,tap,call,true,922,0,922,922,995,933,-73,-11,0,0,2,0.993,0.964,,no
garage,normal,2,normal-l2-0002,tap,answer,false,1467,0,1467,1467,1359,1479,108,-12,0,0,3,0.993,0.964,,no
garage,normal,2,normal-l2-0003,hold,tame,false,1922,364,2286,1922,2086,1903,-164,19,0,1,1,0.993,0.964,,no
garage,normal,2,normal-l2-0004,tap,answer,false,2467,0,2467,2467,2450,2448,17,19,0,1,2,0.993,0.964,,no
garage,normal,2,normal-l2-0005,mash,kobushi,false,3195,1182,4377,3195,3177,3176,18,19,0,2,0,0.993,0.964,,no
garage,normal,2,normal-l2-0006,hold,tame,false,4740,364,5104,4740,4632,4751,108,-11,0,3,0,0.993,0.964,,no
garage,normal,2,normal-l2-0007,tap,kobushi,false,5286,0,5286,5286,5359,5297,-73,-11,0,3,2,0.993,0.964,,no
garage,normal,2,normal-l2-0008,tap,answer,false,5558,0,5558,5558,5723,5539,-165,19,0,3,3,0.993,0.964,,no
garage,normal,2,normal-l2-0009,tap,answer,false,6195,0,6195,6195,6086,6206,109,-11,0,4,0,0.993,0.964,,no
garage,normal,2,normal-l2-0010,mash,kobushi,false,6649,1182,7831,6649,6813,6630,-164,19,0,4,2,0.993,0.964,,no
garage,normal,2,normal-l2-0011,tap,answer,false,8195,0,8195,8195,8268,8206,-73,-11,0,5,2,0.993,0.964,,no
garage,normal,2,normal-l2-0012,tap,answer,false,8649,0,8649,8649,8632,8630,17,19,0,5,3,0.993,0.964,,no
garage,normal,2,normal-l2-0013,tap,call,true,9195,0,9195,9195,9359,9176,-164,19,0,6,1,0.993,0.964,,no
garage,normal,2,normal-l2-0014,tap,answer,false,9649,0,9649,9649,9723,9660,-74,-11,0,6,2,0.993,0.964,,no
garage,normal,2,normal-l2-0015,hold,tame,false,10377,364,10741,10377,10450,10388,-73,-11,0,7,0,0.993,0.964,,no
garage,normal,2,normal-l2-0016,tap,answer,false,10922,0,10922,10922,10813,10933,109,-11,0,7,1,0.993,0.964,,no
garage,normal,2,normal-l2-0017,mash,kobushi,false,11377,1182,12559,11377,11541,11357,-164,20,0,7,3,0.993,0.964,,no
garage,normal,2,normal-l2-0018,hold,tame,false,12922,364,13286,12922,12995,12933,-73,-11,0,8,3,0.993,0.964,,no
garage,normal,2,normal-l2-0019,tap,kobushi,false,13467,0,13467,13467,13359,13479,108,-12,0,9,0,0.993,0.964,,no
garage,normal,2,normal-l2-0020,tap,answer,false,13831,0,13831,13831,13723,13842,108,-11,0,9,1,0.993,0.964,,no
garage,normal,2,normal-l2-0021,tap,kobushi,false,14195,0,14195,14195,14086,14206,109,-11,0,9,2,0.993,0.964,,no
garage,normal,2,normal-l2-0022,tap,answer,false,14467,0,14467,14467,14450,14448,17,19,0,9,3,0.993,0.964,,no
garage,normal,2,normal-l2-0023,mash,kobushi,false,14922,1182,16104,14922,14813,14933,109,-11,0,10,0,0.993,0.964,,no
garage,normal,2,normal-l2-0024,tap,answer,false,16467,0,16467,16467,16632,16448,-165,19,0,11,1,0.993,0.964,,no
garage,normal,2,normal-l2-0025,tap,answer,false,16922,0,16922,16922,16995,16933,-73,-11,0,11,2,0.993,0.964,,no
garage,normal,2,normal-l2-0026,tap,call,true,17467,0,17467,17467,17359,17479,108,-12,0,11,3,0.993,0.964,,no
garage,normal,2,normal-l2-0027,tap,answer,false,17922,0,17922,17922,18086,17903,-164,19,0,12,1,0.993,0.964,,no
garage,normal,2,normal-l2-0028,hold,tame,false,18467,364,18831,18467,18450,18448,17,19,0,12,2,0.993,0.964,,no
garage,normal,2,normal-l2-0029,tap,answer,false,19013,0,19013,19013,19177,18994,-164,19,0,13,0,0.993,0.964,,no
