creature_id,display_name,body,trait,cost,attack,hp,speed,weird,ability_name
"044-097","鴉分身","分身","鴉","5","5","4","6","7","鴉化分身体"
"044-098","鴉暴走","暴走","鴉","5","5","4","6","7","鴉化暴走体"
"044-099","鴉変身","変身","鴉","5","5","4","6","7","鴉化変身体"
"044-100","鴉最終","最終","鴉","5","5","4","6","7","鴉化最終体"
"045-001","鯨爺","爺","鯨","4","4","5","4","4","鯨化爺体"
"045-002","鯨婆","婆","鯨","4","4","5","4","4","鯨化婆体"
"045-003","鯨番長","番長","鯨","4","4","5","4","4","鯨化番長体"
"045-004","鯨忍者","忍者","鯨","4","4","5","4","4","鯨化忍者体"
"045-005","鯨侍","侍","鯨","4","4","5","4","4","鯨化侍体"
"045-006","鯨博士","博士","鯨","4","4","5","4","4","鯨化博士体"
"045-007","鯨王様","王様","鯨","4","4","5","4","4","鯨化王様体"
"045-008","鯨姫","姫","鯨","4","4","5","4","4","鯨化姫体"
"045-009","鯨僧侶","僧侶","鯨","4","4","5","4","4","鯨化僧侶体"
"045-010","鯨商人","商人","鯨","4","4","5","4","4","鯨化商人体"
"045-011","鯨受験","受験","鯨","4","3","5","3","6","鯨化受験体"
"045-012","鯨宿題","宿題","鯨","4","3","5","3","6","鯨化宿題体"
"045-013","鯨赤点","赤点","鯨","4","3","5","3","6","鯨化赤点体"
"045-014","鯨合格","合格","鯨","4","3","5","3","6","鯨化合格体"
"045-015","鯨部活","部活","鯨","4","3","5","3","6","鯨化部活体"
"045-016","鯨文化祭","文化祭","鯨","4","3","5","3","6","鯨化文化祭体"
"045-017","鯨校長","校長","鯨","4","3","5","3","6","鯨化校長体"
"045-018","鯨黒板","黒板","鯨","4","3","5","3","6","鯨化黒板体"
"045-019","鯨消しゴム","消しゴム","鯨","4","3","5","3","6","鯨化消しゴム体"
"045-020","鯨給食","給食","鯨","4","3","5","3","6","鯨化給食体"
"045-021","鯨コブシ","コブシ","鯨","5","6","4","4","3","鯨化コブシ体"
"045-022","鯨牙","牙","鯨","5","6","4","4","3","鯨化牙体"
"045-023","鯨角","角","鯨","5","6","4","4","3","鯨化角体"
"045-024","鯨翼","翼","鯨","5","6","4","4","3","鯨化翼体"
"045-025","鯨尻尾","尻尾","鯨","5","6","4","4","3","鯨化尻尾体"
"045-026","鯨目玉","目玉","鯨","5","6","4","4","3","鯨化目玉体"
"045-027","鯨背骨","背骨","鯨","5","6","4","4","3","鯨化背骨体"
"045-028","鯨鎧","鎧","鯨","5","6","4","4","3","鯨化鎧体"
"045-029","鯨鉄球","鉄球","鯨","5","6","4","4","3","鯨化鉄球体"
"045-030","鯨大砲","大砲","鯨","5","6","4","4","3","鯨化大砲体"
"045-031","鯨火山","火山","鯨","5","5","4","5","5","鯨化火山体"
"045-032","鯨雷","雷","鯨","5","5","4","5","5","鯨化雷体"
"045-033","鯨嵐","嵐","鯨","5","5","4","5","5","鯨化嵐体"
"045-034","鯨雪","雪","鯨","5","5","4","5","5","鯨化雪体"
"045-035","鯨砂漠","砂漠","鯨","5","5","4","5","5","鯨化砂漠体"
"045-036","鯨森","森","鯨","5","5","4","5","5","鯨化森体"
"045-037","鯨海","海","鯨","5","5","4","5","5","鯨化海体"
"045-038","鯨月","月","鯨","5","5","4","5","5","鯨化月体"
"045-039","鯨太陽","太陽","鯨","5","5","4","5","5","鯨化太陽体"
"045-040","鯨星","星","鯨","5","5","4","5","5","鯨化星体"
"045-041","鯨猫","猫","鯨","5","5","4","6","3","鯨化猫体"
"045-042","鯨犬","犬","鯨","5","5","4","6","3","鯨化犬体"
"045-043","鯨蛙","蛙","鯨","5","5","4","6","3","鯨化蛙体"
"045-044","鯨鴉","鴉","鯨","5","5","4","6","3","鯨化鴉体"
"045-045","鯨鯨","鯨","鯨","5","5","4","6","2","鯨化鯨体"
"045-046","鯨蛇","蛇","鯨","5","5","4","7","2","鯨化蛇体"
"045-047","鯨蜘蛛","蜘蛛","鯨","5","5","4","7","2","鯨化蜘蛛体"
"045-048","鯨鮫","鮫","鯨","5","5","4","7","2","鯨化鮫体"
"045-049","鯨狐","狐","鯨","5","5","4","7","2","鯨化狐体"
"045-050","鯨亀","亀","鯨","5","5","4","7","2","鯨化亀体"
"045-051","鯨怒り","怒り","鯨","5","3","4","5","7","鯨化怒り体"
"045-052","鯨涙","涙","鯨","5","3","4","5","7","鯨化涙体"
"045-053","鯨笑い","笑い","鯨","5","3","4","5","7","鯨化笑い体"
"045-054","鯨眠り","眠り","鯨","5","3","4","5","7","鯨化眠り体"
"045-055","鯨夢","夢","鯨","5","3","4","5","7","鯨化夢体"
"045-056","鯨記憶","記憶","鯨","5","3","4","5","7","鯨化記憶体"
"045-057","鯨勇気","勇気","鯨","5","3","4","5","7","鯨化勇気体"
"045-058","鯨嘘","嘘","鯨","5","3","4","5","7","鯨化嘘体"
"045-059","鯨影","影","鯨","5","3","4","5","7","鯨化影体"
"045-060","鯨光","光","鯨","5","3","4","5","7","鯨化光体"
"045-061","鯨鬼","鬼","鯨","6","7","5","5","7","鯨妖獣"
"045-062","鯨天狗","天狗","鯨","6","7","5","5","7","鯨妖獣"
"045-063","鯨河童","河童","鯨","6","7","5","5","7","鯨妖獣"
"045-064","鯨幽霊","幽霊","鯨","6","7","5","5","7","鯨妖獣"
"045-065","鯨妖精","妖精","鯨","6","7","5","5","7","鯨妖獣"
"045-066","鯨魔王","魔王","鯨","6","7","5","5","7","鯨妖獣"
"045-067","鯨勇者","勇者","鯨","6","7","5","5","7","鯨妖獣"
"045-068","鯨魔法","魔法","鯨","6","7","5","5","7","鯨妖獣"
"045-069","鯨呪い","呪い","鯨","6","7","5","5","7","鯨妖獣"
"045-070","鯨祈り","祈り","鯨","6","7","5","5","7","鯨妖獣"
"045-071","鯨鍋","鍋","鯨","4","3","6","4","4","鯨化鍋体"
"045-072","鯨団子","団子","鯨","4","3","6","4","4","鯨化団子体"
"045-073","鯨饅頭","饅頭","鯨","4","3","6","4","4","鯨化饅頭体"
"045-074","鯨傘","傘","鯨","4","3","6","4","4","鯨化傘体"
"045-075","鯨提灯","提灯","鯨","4","3","6","4","4","鯨化提灯体"
"045-076","鯨鏡","鏡","鯨","4","3","6","4","4","鯨化鏡体"
"045-077","鯨時計","時計","鯨","4","3","6","4","4","鯨化時計体"
"045-078","鯨磁石","磁石","鯨","4","3","6","4","4","鯨化磁石体"
"045-079","鯨歯車","歯車","鯨","4","3","6","4","4","鯨化歯車体"
"045-080","鯨鍵","鍵","鯨","4","3","6","4","4","鯨化鍵体"
"045-081","鯨祭り","祭り","鯨","5","5","5","5","5","鯨化祭り体"
"045-082","鯨屋台","屋台","鯨","5","5","5","5","5","鯨化屋台体"
"045-083","鯨温泉","温泉","鯨","5","5","5","5","5","鯨化温泉体"
"045-084","鯨畳","畳","鯨","5","5","5","5","5","鯨化畳体"
"045-085","鯨路地","路地","鯨","5","5","5","5","5","鯨化路地体"
"045-086","鯨地下","地下","鯨","5","5","5","5","5","鯨化地下体"
"045-087","鯨電車","電車","鯨","5","5","5","5","5","鯨化電車体"
"045-088","鯨ロボ","ロボ","鯨","5","5","5","5","5","鯨化ロボ体"
"045-089","鯨宇宙","宇宙","鯨","5","5","5","5","5","鯨化宇宙体"
"045-090","鯨時空","時空","鯨","5","5","5","5","5","鯨化時空体"
"045-091","鯨早口","早口","鯨","5","5","4","6","7","鯨化早口体"
"045-092","鯨無口","無口","鯨","5","5","4","6","7","鯨化無口体"
"045-093","鯨巨大","巨大","鯨","5","5","4","6","7","鯨化巨大体"
"045-094","鯨極小","極小","鯨","5","5","4","6","7","鯨化極小体"
"045-095","鯨逆立ち","逆立ち","鯨","5","5","4","6","7","鯨化逆立ち体"
"045-096","鯨透明","透明","鯨","5","5","4","6","7","鯨化透明体"
"045-097","鯨分身","分身","鯨","5","5","4","6","7","鯨化分身体"
"045-098","鯨暴走","暴走","鯨","5","5","4","6","7","鯨化暴走体"
"045-099","鯨変身","変身","鯨","5","5","4","6","7","鯨化変身体"
"045-100","鯨最終","最終","鯨","5","5","4","6","7","鯨化最終体"
"046-001","蛇爺","爺","蛇","4","4","5","4","4","蛇化爺体"
"046-002","蛇婆","婆","蛇","4","4","5","4","4","蛇化婆体"
"046-003","蛇番長","番長","蛇","4","4","5","4","4","蛇化番長体"
"046-004","蛇忍者","忍者","蛇","4","4","5","4","4","蛇化忍者体"
"046-005","蛇侍","侍","蛇","4","4","5","4","4","蛇化侍体"
"046-006","蛇博士","博士","蛇","4","4","5","4","4","蛇化博士体"
"046-007","蛇王様","王様","蛇","4","4","5","4","4","蛇化王様体"
"046-008","蛇姫","姫","蛇","4","4","5","4","4","蛇化姫体"
"046-009","蛇僧侶","僧侶","蛇","4","4","5","4","4","蛇化僧侶体"
"046-010","蛇商人","商人","蛇","4","4","5","4","4","蛇化商人体"
"046-011","蛇受験","受験","蛇","4","3","5","3","6","蛇化受験体"
"046-012","蛇宿題","宿題","蛇","4","3","5","3","6","蛇化宿題体"
"046-013","蛇赤点","赤点","蛇","4","3","5","3","6","蛇化赤点体"
"046-014","蛇合格","合格","蛇","4","3","5","3","6","蛇化合格体"
"046-015","蛇部活","部活","蛇","4","3","5","3","6","蛇化部活体"
"046-016","蛇文化祭","文化祭","蛇","4","3","5","3","6","蛇化文化祭体"
"046-017","蛇校長","校長","蛇","4","3","5","3","6","蛇化校長体"
"046-018","蛇黒板","黒板","蛇","4","3","5","3","6","蛇化黒板体"
"046-019","蛇消しゴム","消しゴム","蛇","4","3","5","3","6","蛇化消しゴム体"
"046-020","蛇給食","給食","蛇","4","3","5","3","6","蛇化給食体"
"046-021","蛇コブシ","コブシ","蛇","5","6","4","4","3","蛇化コブシ体"
"046-022","蛇牙","牙","蛇","5","6","4","4","3","蛇化牙体"
"046-023","蛇角","角","蛇","5","6","4","4","3","蛇化角体"
"046-024","蛇翼","翼","蛇","5","6","4","4","3","蛇化翼体"
"046-025","蛇尻尾","尻尾","蛇","5","6","4","4","3","蛇化尻尾体"
"046-026","蛇目玉","目玉","蛇","5","6","4","4","3","蛇化目玉体"
"046-027","蛇背骨","背骨","蛇","5","6","4","4","3","蛇化背骨体"
"046-028","蛇鎧","鎧","蛇","5","6","4","4","3","蛇化鎧体"
"046-029","蛇鉄球","鉄球","蛇","5","6","4","4","3","蛇化鉄球体"
"046-030","蛇大砲","大砲","蛇","5","6","4","4","3","蛇化大砲体"
"046-031","蛇火山","火山","蛇","5","5","4","5","5","蛇化火山体"
"046-032","蛇雷","雷","蛇","5","5","4","5","5","蛇化雷体"
"046-033","蛇嵐","嵐","蛇","5","5","4","5","5","蛇化嵐体"
"046-034","蛇雪","雪","蛇","5","5","4","5","5","蛇化雪体"
"046-035","蛇砂漠","砂漠","蛇","5","5","4","5","5","蛇化砂漠体"
"046-036","蛇森","森","蛇","5","5","4","5","5","蛇化森体"
"046-037","蛇海","海","蛇","5","5","4","5","5","蛇化海体"
"046-038","蛇月","月","蛇","5","5","4","5","5","蛇化月体"
"046-039","蛇太陽","太陽","蛇","5","5","4","5","5","蛇化太陽体"
"046-040","蛇星","星","蛇","5","5","4","5","5","蛇化星体"
"046-041","蛇猫","猫","蛇","5","5","4","6","3","蛇化猫体"
"046-042","蛇犬","犬","蛇","5","5","4","6","3","蛇化犬体"
"046-043","蛇蛙","蛙","蛇","5","5","4","6","3","蛇化蛙体"
"046-044","蛇鴉","鴉","蛇","5","5","4","6","3","蛇化鴉体"
"046-045","蛇鯨","鯨","蛇","5","5","4","6","3","蛇化鯨体"
"046-046","蛇蛇","蛇","蛇","5","5","4","6","2","蛇化蛇体"
"046-047","蛇蜘蛛","蜘蛛","蛇","5","5","4","7","2","蛇化蜘蛛体"
"046-048","蛇鮫","鮫","蛇","5","5","4","7","2","蛇化鮫体"
"046-049","蛇狐","狐","蛇","5","5","4","7","2","蛇化狐体"
"046-050","蛇亀","亀","蛇","5","5","4","7","2","蛇化亀体"
"046-051","蛇怒り","怒り","蛇","5","3","4","5","7","蛇化怒り体"
"046-052","蛇涙","涙","蛇","5","3","4","5","7","蛇化涙体"
"046-053","蛇笑い","笑い","蛇","5","3","4","5","7","蛇化笑い体"
"046-054","蛇眠り","眠り","蛇","5","3","4","5","7","蛇化眠り体"
"046-055","蛇夢","夢","蛇","5","3","4","5","7","蛇化夢体"
"046-056","蛇記憶","記憶","蛇","5","3","4","5","7","蛇化記憶体"
"046-057","蛇勇気","勇気","蛇","5","3","4","5","7","蛇化勇気体"
"046-058","蛇嘘","嘘","蛇","5","3","4","5","7","蛇化嘘体"
"046-059","蛇影","影","蛇","5","3","4","5","7","蛇化影体"
"046-060","蛇光","光","蛇","5","3","4","5","7","蛇化光体"
"046-061","蛇鬼","鬼","蛇","6","7","5","5","7","蛇妖獣"
"046-062","蛇天狗","天狗","蛇","6","7","5","5","7","蛇妖獣"
"046-063","蛇河童","河童","蛇","6","7","5","5","7","蛇妖獣"
"046-064","蛇幽霊","幽霊","蛇","6","7","5","5","7","蛇妖獣"
"046-065","蛇妖精","妖精","蛇","6","7","5","5","7","蛇妖獣"
"046-066","蛇魔王","魔王","蛇","6","7","5","5","7","蛇妖獣"
"046-067","蛇勇者","勇者","蛇","6","7","5","5","7","蛇妖獣"
"046-068","蛇魔法","魔法","蛇","6","7","5","5","7","蛇妖獣"
"046-069","蛇呪い","呪い","蛇","6","7","5","5","7","蛇妖獣"
"046-070","蛇祈り","祈り","蛇","6","7","5","5","7","蛇妖獣"
"046-071","蛇鍋","鍋","蛇","4","3","6","4","4","蛇化鍋体"
"046-072","蛇団子","団子","蛇","4","3","6","4","4","蛇化団子体"
"046-073","蛇饅頭","饅頭","蛇","4","3","6","4","4","蛇化饅頭体"
"046-074","蛇傘","傘","蛇","4","3","6","4","4","蛇化傘体"
"046-075","蛇提灯","提灯","蛇","4","3","6","4","4","蛇化提灯体"
"046-076","蛇鏡","鏡","蛇","4","3","6","4","4","蛇化鏡体"
"046-077","蛇時計","時計","蛇","4","3","6","4","4","蛇化時計体"
"046-078","蛇磁石","磁石","蛇","4","3","6","4","4","蛇化磁石体"
"046-079","蛇歯車","歯車","蛇","4","3","6","4","4","蛇化歯車体"
"046-080","蛇鍵","鍵","蛇","4","3","6","4","4","蛇化鍵体"
"046-081","蛇祭り","祭り","蛇","5","5","5","5","5","蛇化祭り体"
"046-082","蛇屋台","屋台","蛇","5","5","5","5","5","蛇化屋台体"
"046-083","蛇温泉","温泉","蛇","5","5","5","5","5","蛇化温泉体"
"046-084","蛇畳","畳","蛇","5","5","5","5","5","蛇化畳体"
"046-085","蛇路地","路地","蛇","5","5","5","5","5","蛇化路地体"
"046-086","蛇地下","地下","蛇","5","5","5","5","5","蛇化地下体"
"046-087","蛇電車","電車","蛇","5","5","5","5","5","蛇化電車体"
"046-088","蛇ロボ","ロボ","蛇","5","5","5","5","5","蛇化ロボ体"
"046-089","蛇宇宙","宇宙","蛇","5","5","5","5","5","蛇化宇宙体"
"046-090","蛇時空","時空","蛇","5","5","5","5","5","蛇化時空体"
"046-091","蛇早口","早口","蛇","5","5","4","6","7","蛇化早口体"
"046-092","蛇無口","無口","蛇","5","5","4","6","7","蛇化無口体"
"046-093","蛇巨大","巨大","蛇","5","5","4","6","7","蛇化巨大体"
"046-094","蛇極小","極小","蛇","5","5","4","6","7","蛇化極小体"
"046-095","蛇逆立ち","逆立ち","蛇","5","5","4","6","7","蛇化逆立ち体"
"046-096","蛇透明","透明","蛇","5","5","4","6","7","蛇化透明体"
"046-097","蛇分身","分身","蛇","5","5","4","6","7","蛇化分身体"
"046-098","蛇暴走","暴走","蛇","5","5","4","6","7","蛇化暴走体"
"046-099","蛇変身","変身","蛇","5","5","4","6","7","蛇化変身体"
"046-100","蛇最終","最終","蛇","5","5","4","6","7","蛇化最終体"
"047-001","蜘蛛爺","爺","蜘蛛","4","4","5","4","4","蜘蛛化爺体"
"047-002","蜘蛛婆","婆","蜘蛛","4","4","5","4","4","蜘蛛化婆体"
"047-003","蜘蛛番長","番長","蜘蛛","4","4","5","4","4","蜘蛛化番長体"
"047-004","蜘蛛忍者","忍者","蜘蛛","4","4","5","4","4","蜘蛛化忍者体"
"047-005","蜘蛛侍","侍","蜘蛛","4","4","5","4","4","蜘蛛化侍体"
"047-006","蜘蛛博士","博士","蜘蛛","4","4","5","4","4","蜘蛛化博士体"
"047-007","蜘蛛王様","王様","蜘蛛","4","4","5","4","4","蜘蛛化王様体"
"047-008","蜘蛛姫","姫","蜘蛛","4","4","5","4","4","蜘蛛化姫体"
"047-009","蜘蛛僧侶","僧侶","蜘蛛","4","4","5","4","4","蜘蛛化僧侶体"
"047-010","蜘蛛商人","商人","蜘蛛","4","4","5","4","4","蜘蛛化商人体"
"047-011","蜘蛛受験","受験","蜘蛛","4","3","5","3","6","蜘蛛化受験体"
"047-012","蜘蛛宿題","宿題","蜘蛛","4","3","5","3","6","蜘蛛化宿題体"
"047-013","蜘蛛赤点","赤点","蜘蛛","4","3","5","3","6","蜘蛛化赤点体"
"047-014","蜘蛛合格","合格","蜘蛛","4","3","5","3","6","蜘蛛化合格体"
"047-015","蜘蛛部活","部活","蜘蛛","4","3","5","3","6","蜘蛛化部活体"
"047-016","蜘蛛文化祭","文化祭","蜘蛛","4","3","5","3","6","蜘蛛化文化祭体"
"047-017","蜘蛛校長","校長","蜘蛛","4","3","5","3","6","蜘蛛化校長体"
"047-018","蜘蛛黒板","黒板","蜘蛛","4","3","5","3","6","蜘蛛化黒板体"
"047-019","蜘蛛消しゴム","消しゴム","蜘蛛","4","3","5","3","6","蜘蛛化消しゴム体"
"047-020","蜘蛛給食","給食","蜘蛛","4","3","5","3","6","蜘蛛化給食体"
"047-021","蜘蛛コブシ","コブシ","蜘蛛","5","6","4","4","3","蜘蛛化コブシ体"
"047-022","蜘蛛牙","牙","蜘蛛","5","6","4","4","3","蜘蛛化牙体"
"047-023","蜘蛛角","角","蜘蛛","5","6","4","4","3","蜘蛛化角体"
"047-024","蜘蛛翼","翼","蜘蛛","5","6","4","4","3","蜘蛛化翼体"
"047-025","蜘蛛尻尾","尻尾","蜘蛛","5","6","4","4","3","蜘蛛化尻尾体"
"047-026","蜘蛛目玉","目玉","蜘蛛","5","6","4","4","3","蜘蛛化目玉体"
"047-027","蜘蛛背骨","背骨","蜘蛛","5","6","4","4","3","蜘蛛化背骨体"
"047-028","蜘蛛鎧","鎧","蜘蛛","5","6","4","4","3","蜘蛛化鎧体"
"047-029","蜘蛛鉄球","鉄球","蜘蛛","5","6","4","4","3","蜘蛛化鉄球体"
"047-030","蜘蛛大砲","大砲","蜘蛛","5","6","4","4","3","蜘蛛化大砲体"
"047-031","蜘蛛火山","火山","蜘蛛","5","5","4","5","5","蜘蛛化火山体"
"047-032","蜘蛛雷","雷","蜘蛛","5","5","4","5","5","蜘蛛化雷体"
"047-033","蜘蛛嵐","嵐","蜘蛛","5","5","4","5","5","蜘蛛化嵐体"
"047-034","蜘蛛雪","雪","蜘蛛","5","5","4","5","5","蜘蛛化雪体"
"047-035","蜘蛛砂漠","砂漠","蜘蛛","5","5","4","5","5","蜘蛛化砂漠体"
"047-036","蜘蛛森","森","蜘蛛","5","5","4","5","5","蜘蛛化森体"
"047-037","蜘蛛海","海","蜘蛛","5","5","4","5","5","蜘蛛化海体"
"047-038","蜘蛛月","月","蜘蛛","5","5","4","5","5","蜘蛛化月体"
"047-039","蜘蛛太陽","太陽","蜘蛛","5","5","4","5","5","蜘蛛化太陽体"
"047-040","蜘蛛星","星","蜘蛛","5","5","4","5","5","蜘蛛化星体"
"047-041","蜘蛛猫","猫","蜘蛛","5","5","4","6","3","蜘蛛化猫体"
"047-042","蜘蛛犬","犬","蜘蛛","5","5","4","6","3","蜘蛛化犬体"
"047-043","蜘蛛蛙","蛙","蜘蛛","5","5","4","6","3","蜘蛛化蛙体"
"047-044","蜘蛛鴉","鴉","蜘蛛","5","5","4","6","3","蜘蛛化鴉体"
"047-045","蜘蛛鯨","鯨","蜘蛛","5","5","4","6","3","蜘蛛化鯨体"
"047-046","蜘蛛蛇","蛇","蜘蛛","5","5","4","6","3","蜘蛛化蛇体"
